Location	Date	Ring	Species	Age	Sex confirmed	Sex suspected	Tar (mm)	Wing (mm)	Weight (g)	N/R	Pit	Pit_code	Observer ID	Adult/Nestling	Box_Number
Mill	02/09/2020	B4R7819	BLUTI	3J	M		21.2	70	12.3	R	011017917E	3	SW	J	
Mill	02/09/2020	B4R7893	MARTI				19.6	65	119	R	0110179D9F	3	GAN	A	
Mill	02/09/2020	B4R7896	MARTI				19	63	11.6	N	0110179578	1	GAN	A	
Mill	02/09/2020	B4R7898	BLUTI	3J	F		18	62	10.6	N	0110178FC9	1	GAN	J	
Mill	02/09/2020	C5H4098	GREFI	3J			21.2	86	27.4	N	0700EDBDB2	1	GAN	J	
Mill	02/09/2020	C5H4099	GRETI	3		M	22.2	72	17.2	N	0700EDA23B	1	GAN	A	
Mill	02/09/2020	C5H4100	GRETI	3	F		22.2	73	17.2	N	0700EDE947	1	SW	A	
Mill	02/09/2020	B4R7897	BLUTI	3J	M		19.9	68	11.7	N	011017A564	1	GAN	J	
Mill	02/09/2020	C5A1068	NUTHA	4	M		22.6	86	21.7	R	0700ED8CDB	3	GAN	A	
Mill	02/09/2020	C5A1911	GRETI	4	M		23.8	75	19.4	R	0700EDB80E	3	GAN	A	
Mill	02/09/2020	C5H4080	GRETI	3J		F	22	70	18	R	0700EDEC3B	3	GAN	J	
Mill	02/09/2020	C5H4121	GRETI	3J			23.3	75	19	R	0700EDB3B9	3	SW	J	
Mill	02/09/2020	C5H4123	GRETI	3J			22.4	75	18.7	R	0700EE126A	3	SW	J	
Mill	04/09/2020	B4R7899	BLUTI	3J	M		20.6	68	20.6	N	0110179AB6	1	SAT	J	
Mill	04/09/2020	C5H4129	GRETI	3J			21.8	71	18.2	N	0700EE33D4	1	SAT	J	
Mill	04/09/2020	C5A1817	GRETI	3J		F	22.9	74	18.2	R	0700EDC746	3	GAN	J	
Mill	04/09/2020	C5A1884	GRETI	3J			23.3	78	19.7	R	0700EDB8D8	3	CMC	J	
Mill	04/09/2020	C5A1921	GRETI	4		F	23.4	76	19.5	R	0700EDB6F3	3	CMC	A	
McDonalds	16/09/2020	B4R7791	MARTI	2			19.1	67	11.6	N	0110178E93	1	GAN	A	
McDonalds	16/09/2020	C5A1221	GRETI	4	F		21	74	16.9	R	0700EE1CA9	3	GAN	A	
McDonalds	16/09/2020	C5H4170	GRETI	3	F		22.5	72	16.1	N	0700EE170D	1	GAN	A	
Metnau	28/09/2020	B4R7787	BLUTI	3		F	19	64	11.2	N	0110178B17	1	GAN	A	
Metnau	28/09/2020	C5H4130	GRETI	4	M		23	77	18.1	N	0700EDB663	1	GAN	A	
Metnau	28/09/2020	C5H4132	GRETI	3		M	21.2	75	17.6	N	0700EDA339	1	GAN	A	
Metnau	28/09/2020	C5H4133	GRETI	4	M		22.6	75	18.6	N	0700EDB1C6	1	GAN	A	
Metnau	28/09/2020	C5H4134	GRETI	4	M		22.4	76	17.4	N	0700EE22FA	1	GAN	A	
Metnau	28/09/2020	C5H4137	GRETI	4	M		23.6	73	19.8	N	0700EE2B6B	1	GAN	A	
McDonalds	28/09/2020	C5H4138	GRETI	3		F	22.8	72	15.7	N	0700EDE06D	1	GAN	A	
McDonalds	28/09/2020	C5H4140	GRETI	4	M		21.3	76	16.9	N	0700ED897C	1	GAN	A	
McDonalds	28/09/2020	C5H4141	GRETI	4	F		22.2	73	16	N	0700EDF459	1	GAN	A	
McDonalds	28/09/2020	C5H4142	GRETI	3	F		23.1	75	18.4	N	0700EE4543	1	GAN	A	
McDonalds	28/09/2020	C5H4144	GRETI	4	M		22.4	74	18.4	N	0700ED905F	1	GAN	A	
McDonalds	28/09/2020	C5H4147	GRETI	3	F		20.6	76	16	N	0700EDEAF5	1	GAN	A	
McDonalds	28/09/2020	B4R7788	BLUTI	3	M		19	66	11.4	N	011017944C	1	GAN	A	
McDonalds	28/09/2020	C5A1211	GRETI	4	F		21.7	73	16.7	R	0700EE3397	3	GAN	A	
McDonalds	28/09/2020	C5A1225	GRETI	4	M		22.4	77	18.3	R	0700EE0619	3	GAN	A	
Metnau	28/09/2020	C5H4131	GRETI	3		F	22.6	74	18.1	N	0700EDEF96	1	GAN	A	
Metnau	28/09/2020	C5H4135	GRETI	3	F		21.5	75	17.6	N	0700EE129D	1	GAN	A	
Metnau	28/09/2020	C5H4136	GRETI	4	M		22.5	76	18.2	N	0700ED9CD4	1	GAN	A	
McDonalds	28/09/2020	C5H4139	GRETI	4	F		22.1	73	17.4	N	0700EE02A2	1	GAN	A	
McDonalds	28/09/2020	C5H4143	GRETI	4	M		22.2	76	18.7	N	0700EDC29E	1	GAN	A	
McDonalds	28/09/2020	C5H4145	GRETI	3	M		22.9	76	18.1	N	0700EDF315	1	GAN	A	
McDonalds	28/09/2020	C5H4146	GRETI	4	M		22.9	74	19.7	N	0700EE22E1	1	GAN	A	
McDonalds	28/09/2020	C5H4148	GRETI	3	M		22.4	73	17.2	N	0700EDF823	1	GAN	A	
McDonalds	28/09/2020	C5H4149	GRETI	3	M		23.2	77	19.2	N	0700EE0640	1	GAN	A	
Guttingen Mid	29/09/2020	C5A1259	GRETI	4	F		21.5	72	16.3	R	0700EE10D3	3	GAN	A	
Guttingen Mid	29/09/2020	C5H4150	GRETI	4	M		22.2	75	16.6	N	0700EDAA40	1	GAN	A	
Guttingen Mid	29/09/2020	C5H4151	GRETI	3	M		22.6	74	18.3	N	0700EE0E0E	1	GAN	A	
Metnau	30/09/2020	C2H2823	GRETI	4	F		21.7	74	17.6	N	0700EDAED2	1	GAN	A	
Metnau	30/09/2020	C3T2516	GRETI	4	M		23	76	19.3	N	0700EE3D00	1	GAN	A	
Metnau	30/09/2020	B4A0854	MARTI	2			18.5	61	10.9	N	0110179965	1	GAN	A	
Metnau	30/09/2020	C5H4155	GRETI	3	F		21.7	71	15.9	N	0700EDB068	1	GAN	A	
Metnau	30/09/2020	C2H2926	GRETI	4	F		22.4	75	16	N	0700EE2CDA	1	GAN	A	
Metnau	30/09/2020	C5H4152	GRETI	3	M		22.4	74	18.8	N	0700ED9D83	1	GAN	A	
Metnau	30/09/2020	C5H4153	GRETI	3	M		22.8	79	19.4	N	0700EE239F	1	GAN	A	
Metnau	30/09/2020	C5H4154	GRETI	3	M		23.2	76	18.7	N	0700ED8EDB	1	SW	A	
McDonalds	30/09/2020	C5H4156	GRETI	3	F		20.9	73	15.7	N	0700ED8B2E	1	GAN	A	
Metnau	30/09/2020	C5H4157	GRETI	3	F		23.1	75	18.5	N	0700EE1B41	1	GAN	A	
Metnau	30/09/2020	C5H4158	GRETI	3	M		21.9	76	17.1	N	0700ED9464	1	GAN	A	
Metnau	30/09/2020	ZC1801	BLUTI	4	F		18.8	65	11.2	R	011017A245	3	GAN	A	
Guttingen Mid	01/10/2020	C5H4159	GRETI	3		M	21.9	71	16.5	N	0700EE31B4	1	GAN	A	
Guttingen Mid	01/10/2020	C5H4160	GRETI	4	F		23	76	17.6	N	0700EDB887	1	GAN	A	
Guttingen Mid	01/10/2020	C5H4161	GRETI	3		M	22.2	70	11.4	N	0700EE3953	1	GAN	A	
Guttingen Mid	01/10/2020	C5A1742	GRETI	4	M		22.4	80	16.9	R	0700ED9332	3	GAN	A	
Guttingen Mid	01/10/2020	C5H4029	GRETI	3	F		22.8	74	18.1	R	0700EE311E	3	GAN	A	
Guttingen Mid	01/10/2020	C5H4162	GRETI	3	M		24.4	80	19.8	N	0700ED8E7B	1	GAN	A	
Mill	02/10/2020	B4R7891	MARTI	2			19	63	10.7	R	011017A1D8	3	GAN	A	
Mill	02/10/2020	C5A1917	GRETI	3	M		22.7	77	19.3	R	0700ED9B1C	3	GAN	A	
McDonalds	09/10/2020	B4R7789	BLUTI	3	F		19.2	65	11.1	N	01101796DE	1	GAN	A	
McDonalds	09/10/2020	B4R7900	BLUTI	3	F		20	65	11.4	N	0110178BBA	1	GAN	A	
McDonalds	09/10/2020	C5H4164	GRETI	3	M		21.1	71	17	N	0700EDA13E	1	GAN	A	
McDonalds	09/10/2020	C5H4165	GRETI	3	F		22.1	74	17.5	N	0700EDBF90	1	GAN	A	
McDonalds	09/10/2020	C5H4166	GRETI	3	M		23.5	75	18.1	N	0700EE0B49	1	GAN	A	
McDonalds	09/10/2020	C5H4167	GRETI	3	F		21.7	74	16.9	N	0700EDF68D	1	GAN	A	
McDonalds	09/10/2020	C5H4163	NUTHA	3	M		22.8	85	22.9	N	0700EDB3A4	1	GAN	A	
McDonalds	09/10/2020	C5H4168	NUTHA	3	F		23.1	84	21.9	N	0700EE1BCD	1	GAN	A	
McDonalds	09/10/2020	C5H4169	GRETI	3	M		22	74	17.3	N	0700EE03D4	1	GAN	A	
Markelfingen	19/10/2020	C5H4201	GRETI	3	F		22.3	73	17.2	N	0700EDB417	1	CMC	A	
Markelfingen	19/10/2020	C5H4202	GRETI	4	F		22.4	71	16.6	N	0700EDC2BD	1	CMC	A	
Markelfingen	19/10/2020	C5H4203	GRETI	3	F		23	72	17.1	N	0700EDA928	1	CMC	A	
Markelfingen	19/10/2020	C5H4204	GRETI	4	M		22.8	74	17.3	N	0700EDCA9E	1	CMC	A	
Guttingen High	19/10/2020	C5H4205	GRETI	3	F		22.1	69	17.2	N	0700EDF675	1	GAN	A	
Guttingen High	19/10/2020	C5H4206	GRETI	3	F		23.6	72	16.7	N	0700EDB858	1	CMC	A	
Guttingen High	19/10/2020	C5H4208	GRETI	4	M		22.2	79	17.3	N	0700EDCEEC	1	CMC	A	
Markelfingen	19/10/2020	C5H4212	GRETI	3	M		23.5	77	18.6	N	0700EDE7EC	1	LMA	A	
Markelfingen	19/10/2020	C5H4213	GRETI	3	F		22.1	72	15.8	N	0700EE43E8	1	CMC	A	
Markelfingen	19/10/2020	C5H4218	GRETI	3	M		23.5	75	16.8	N	0700EE3CEB	1	LMA	A	
Markelfingen	19/10/2020	C5H4219	GRETI	4	M		22.6	74	17.7	N	0700EDCC40	1	CMC	A	
Guttingen High	19/10/2020	C5H4221	GRETI	3	M		23.2	75	17.4	N	0700EDEB48	1	GAN	A	
Guttingen High	19/10/2020	C5H4222	GRETI	3	M		22.2	75	16.8	N	0700EE17E9	1	GAN	A	
Guttingen High	19/10/2020	C5H4223	GRETI	3	M		22.8	78	17.2	N	0700ED911A	1	GAN	A	
Guttingen High	19/10/2020	C5H4224	GRETI	3	F		22.3	71	16.4	N	0700EDB403	1	GAN	A	
Guttingen High	19/10/2020	C5H4065	GRETI	3	F		21.4	71	16.5	R	0700EDBC84	3	GAN	A	
Guttingen High	19/10/2020	C5H4207	GRETI	4	M		22.8	75	16.9	N	0700EE30F2	1	GAN	A	
Markelfingen	19/10/2020	C5H4209	GRETI	3	F		22.4	70	16	N	0700EE0754	1	CMC	A	
Markelfingen	19/10/2020	C5H4210	GRETI	4	M		23.1	74	17.5	N	0700EE301A	1	CMC	A	
Markelfingen	19/10/2020	C5H4211	GRETI	3	M		24	75	17.5	N	0700EDE25D	1	CMC	A	
Markelfingen	19/10/2020	C5H4214	GRETI	3	M		24	78	19.5	N	0700EE3931	1	LMA	A	
Markelfingen	19/10/2020	C5H4215	GRETI	4	M		23.2	78	18.2	N	0700EDC259	1	CMC	A	
Markelfingen	19/10/2020	C5H4216	GRETI	3	F		22.5	74	16.9	N	0700EDF12F	1	LMA	A	
Markelfingen	19/10/2020	C5H4217	GRETI	3	M		22.9	79	17.7	N	0700EDC696	1	CMC	A	
Markelfingen	19/10/2020	C5H4220	GRETI	3	M		23.5	76	16.5	N	0700EE383F	1	LMA	A	
Guttingen High	19/10/2020	C5H4225	GRETI	4	F		23.1	74	16.7	N	0700ED94AD	1	CMC	A	
Guttingen Mid	20/10/2020	B4R7792	BLUTI	4	F		19	62	11.3	N	011017A1CB	1	GAN	A	
Guttingen Mid	20/10/2020	B4R7794	MARTI	2	U		19.4	65		N	011017A0EC	1	GAN	A	
Guttingen Mid	20/10/2020	B4R7795	BLUTI	3	M		20	67	11.1	N	01101790B9	1	GAN	A	
Guttingen Mid	20/10/2020	B4R7793	BLUTI	4	M		19.9	67	11.3	N	01101797A3	1	GAN	A	
Guttingen Mid	20/10/2020	C5H4226	GRETI	3	M		22.6	71	16.6	N	0700EE2A5C	1	GAN	A	
Guttingen Mid	20/10/2020	C5A1792	GRETI	3	M		22.8	75	17.7	R	0700EDC877	3	GAN	A	
McDonalds	21/10/2020	B4R7796	BLUTI	3	M		19.8	68	11.3	N	01101797A9	1	GAN	A	
McDonalds	21/10/2020	B4R7797	BLUTI	3	M		20.3	66	12.6	N	0110179679	1	GAN	A	
McDonalds	21/10/2020	B4R7798	MARTI	2			18.8	62	10.6	N	0110178F76	1	GAN	A	
Stahringen	21/10/2020	C5H4227	GRETI	3	F		22.5	73	16.4	N	0700EDDFFD	1	GAN	A	
Stahringen	21/10/2020	C5H4228	GRETI	3	F		21.5	72	16.6	N	0700EDBEC2	1	GAN	A	
Stahringen	21/10/2020	C5H4230	GRETI	3	F		21.4	74	16.8	N	0700EDE59F	1	GAN	A	
McDonalds	21/10/2020	C5H4231	NUTHA	3	M		22.2	84	22.6	N	0700EDCF35	1	GAN	A	
McDonalds	21/10/2020	C5H4234	NUTHA	3	M		23.2	86	23.2	N	0700EE2B13	1	GAN	A	
McDonalds	21/10/2020	C5H4235	GRETI	3	M		22.9	75	18.1	N	0700EDCDCB	1	GAN	A	
McDonalds	21/10/2020	C5H4236	GRETI	3			22.3	73	17	N	0700EDAD05	1	GAN	A	
McDonalds	21/10/2020	C5H4237	GRETI	3	F		22.5	72	17	N	0700EDD624	1	GAN	A	
McDonalds	21/10/2020	C5H4113	GRETI	3	F		23.1	73	17.5	R	0700EE016C	3	GAN	A	
Stahringen	21/10/2020	C5H4229	GRETI	3	M		23.4	75	18	N	0700EDB171	1	GAN	A	
McDonalds	21/10/2020	C5H4232	NUTHA	3	F		21.8	81	21.2	N	0700EDBDFB	1	GAN	A	
